recID,Citation_Difference,Legacy_Count,Labs_Count
800108,8.0,24,32
742696,8.0,955,963
321280,8.0,84,92
930041,8.0,20,28
925240,8.0,63,71
584406,8.0,10,18
1186734,8.0,213,221
470764,8.0,64,72
173558,8.0,141,149
680131,8.0,13,21
509354,8.0,22,30
802528,8.0,43,51
504643,8.0,191,199
77528,8.0,28,36
733764,8.0,68,76
1263588,8.0,5,13
1207954,8.0,7,15
362920,8.0,13,21
6487,8.0,1422,1430
6697,8.0,20,28
1208347,8.0,16,24
601560,8.0,108,116
1218330,8.0,21,29
501351,8.0,21,29
1263566,8.0,18,26
1208438,8.0,10,18
924377,8.0,132,140
817466,8.0,113,121
743700,8.0,22,30
453420,8.0,19,27
885251,8.0,14,22
77955,8.0,12,20
345104,8.0,123,131
884843,8.0,18,26
817857,8.0,646,654
343162,8.0,30,38
800273,8.0,364,372
1374898,8.0,19,27
587258,7.0,115,122
1087342,7.0,77,84
856179,7.0,1745,1752
218846,7.0,156,163
1433934,7.0,3,10
568110,7.0,83,90
833339,7.0,15,22
767145,7.0,93,100
761182,7.0,5,12
717740,7.0,37,44
855486,7.0,34,41
760121,7.0,43,50
537137,7.0,13,20
1085651,7.0,359,366
1084869,7.0,13,20
562568,7.0,9,16
1435060,7.0,18,25
829451,7.0,54,61
778233,7.0,29,36
1408735,7.0,4,11
581490,7.0,28,35
764336,7.0,82,89
761009,7.0,32,39
1346474,7.0,4,11
753877,7.0,3,10
753808,7.0,39,46
196284,7.0,21,28
152906,7.0,6,13
745970,7.0,205,212
842507,7.0,11,18
193982,7.0,4,11
555364,7.0,22,29
79380,7.0,1,8
744629,7.0,18,25
583736,7.0,7,14
551787,7.0,36,43
729940,7.0,2,9
188781,7.0,133,140
731071,7.0,18,25
731316,7.0,563,570
1108176,7.0,24,31
1111031,7.0,62,69
847144,7.0,617,624
176160,7.0,11,18
176212,7.0,215,222
74736,7.0,5,12
848732,7.0,37,44
732814,7.0,19,26
74486,7.0,1,8
1387649,7.0,2,9
196352,7.0,35,42
839759,7.0,4,11
1396451,7.0,1,8
128809,7.0,31,38
835460,7.0,7,14
1093488,7.0,393,400
586746,7.0,225,232
582464,7.0,59,66
722309,7.0,9,16
1329620,7.0,87,94
854204,7.0,126,133
1623327,7.0,4,11
1083000,7.0,2,9
200123,7.0,4768,4775
196695,7.0,515,522
751395,7.0,37,44
837579,7.0,43,50
750871,7.0,127,134
1630487,7.0,1,8
541210,7.0,240,247
83549,7.0,9,16
83135,7.0,27,34
800863,7.0,64,71
1334302,7.0,8,15
81710,7.0,1,8
843721,7.0,183,190
688366,7.0,14,21
669962,7.0,7,14
1279470,7.0,50,57
306144,7.0,51,58
313897,7.0,428,435
314241,7.0,213,220
1286585,7.0,24,31
1286111,7.0,122,129
940012,7.0,93,100
878236,7.0,21,28
50059,7.0,178,185
512766,7.0,7,14
913689,7.0,145,152
643521,7.0,20,27
423414,7.0,151,158
1236436,7.0,5,12
880165,7.0,18,25
930727,7.0,34,41
876746,7.0,402,409
1288719,7.0,44,51
477324,7.0,15,22
691120,7.0,81,88
283232,7.0,306,313
871179,7.0,12,19
634080,7.0,80,87
811167,7.0,303,310
873008,7.0,75,82
1230209,7.0,76,83
13222,7.0,323,330
782328,7.0,33,40
430678,7.0,6,13
874738,7.0,162,169
820308,7.0,9,16
688166,7.0,9,16
299639,7.0,381,388
820058,7.0,40,47
1241342,7.0,10,17
1241574,7.0,613,620
781042,7.0,39,46
413235,7.0,404,411
926170,7.0,164,171
656103,7.0,13,20
1262547,7.0,10,17
1262336,7.0,16,23
1191966,7.0,14,21
1260876,7.0,265,272
493970,7.0,34,41
494956,7.0,33,40
816957,7.0,7,14
664075,7.0,1,8
1258412,7.0,16,23
808316,7.0,54,61
1193066,7.0,28,35
498592,7.0,66,73
1193059,7.0,19,26
46657,7.0,59,66
501780,7.0,24,31
858343,7.0,24,31
899324,7.0,124,131
1278626,7.0,10,17
815127,7.0,14,21
1278490,7.0,33,40
818561,7.0,61,68
899922,7.0,1,8
335704,7.0,275,282
1243402,7.0,235,242
1251418,7.0,385,392
1244279,7.0,13,20
402898,7.0,106,113
1245128,7.0,2,9
1605536,7.0,69,76
896527,7.0,108,115
674863,7.0,2651,2658
526748,7.0,15,22
34652,7.0,420,427
279185,7.0,318,325
1122921,7.0,143,150
1227134,7.0,13,20
1223966,7.0,405,412
454798,7.0,16,23
630544,7.0,10,17
528188,7.0,41,48
922610,7.0,2,9
530120,7.0,2,9
454814,7.0,8,15
29970,7.0,11,18
925259,7.0,41,48
1119705,7.0,78,85
261302,7.0,84,91
864704,7.0,25,32
593047,7.0,97,104
448462,7.0,3196,3203
61579,7.0,17,24
532581,7.0,84,91
532313,7.0,154,161
711514,7.0,4,11
1120926,7.0,50,57
919129,7.0,6,13
1210032,7.0,143,150
714862,7.0,82,89
811774,7.0,32,39
805902,7.0,319,326
473543,7.0,28,35
473523,7.0,72,79
715664,7.0,9,16
709489,7.0,13,20
443006,7.0,93,100
867473,7.0,422,429
1121392,7.0,1022,1029
632248,7.0,43,50
466653,7.0,27,34
12417,7.0,1949,1956
709845,7.0,90,97
532742,7.0,50,57
1208923,7.0,171,178
60911,7.0,1452,1459
1217215,6.0,4,10
898682,6.0,32,38
571555,6.0,2,8
925391,6.0,39,45
750708,6.0,4,10
649843,6.0,14,20
101540,6.0,3,9
1202496,6.0,462,468
650870,6.0,16,22
454827,6.0,16,22
749548,6.0,6,12
828091,6.0,1,7
923023,6.0,1,7
662061,6.0,1922,1928
583286,6.0,19,25
748203,6.0,6,12
613101,6.0,161,167
583273,6.0,14,20
1087253,6.0,50,56
659036,6.0,131,137
621007,6.0,264,270
926612,6.0,5,11
1215339,6.0,65,71
583084,6.0,26,32
893264,6.0,199,205
1087459,6.0,103,109
922291,6.0,90,96
749457,6.0,82,88
752086,6.0,13,19
925933,6.0,163,169
557116,6.0,22,28
1216888,6.0,36,42
1251575,6.0,12,18
452332,6.0,175,181
902344,6.0,11,17
1218372,6.0,100,106
125443,6.0,106,112
125400,6.0,37,43
925372,6.0,82,88
478621,6.0,32,38
834248,6.0,22,28
1232968,6.0,123,129
372383,6.0,127,133
914487,6.0,110,116
755179,6.0,52,58
444363,6.0,7,13
581820,6.0,30,36
640221,6.0,567,573
925301,6.0,44,50
561782,6.0,48,54
925297,6.0,42,48
1204757,6.0,4,10
619397,6.0,984,990
758469,6.0,5,11
1225282,6.0,1023,1029
1225312,6.0,14,20
581430,6.0,5,11
925287,6.0,47,53
917526,6.0,82,88
633702,6.0,477,483
565186,6.0,4,10
642554,6.0,121,127
1241575,6.0,578,584
1223519,6.0,247,253
1241571,6.0,1035,1041
627362,6.0,41,47
450678,6.0,20,26
481664,6.0,23,29
617216,6.0,93,99
582219,6.0,24,30
920914,6.0,23,29
1236898,6.0,20,26
902618,6.0,7,13
1236629,6.0,369,375
1088724,6.0,333,339
1234989,6.0,6,12
913981,6.0,3,9
471090,6.0,76,82
630255,6.0,22,28
753449,6.0,206,212
1088823,6.0,386,392
620308,6.0,55,61
566159,6.0,51,57
830870,6.0,11,17
642857,6.0,2,8
753676,6.0,2,8
913992,6.0,7,13
891470,6.0,105,111
219971,6.0,122,128
1386829,6.0,13,19
699377,6.0,166,172
545622,6.0,23,29
594027,6.0,95,101
593753,6.0,84,90
1297103,6.0,141,147
271392,6.0,15,21
196842,6.0,137,143
196942,6.0,111,117
255388,6.0,1,7
1297993,6.0,6,12
700399,6.0,64,70
865423,6.0,136,142
1333219,6.0,77,83
724891,6.0,17,23
1113912,6.0,90,96
726917,6.0,53,59
852335,6.0,39,45
695387,6.0,118,124
285151,6.0,1,7
944166,6.0,66,72
872658,6.0,362,368
585373,6.0,86,92
190589,6.0,22,28
1291262,6.0,6,12
1341250,6.0,129,135
189583,6.0,3085,3091
523823,6.0,188,194
298249,6.0,69,75
942740,6.0,86,92
187226,6.0,5,11
551850,6.0,4,10
522870,6.0,122,128
1300345,6.0,6,12
529277,6.0,32,38
498662,6.0,114,120
230779,6.0,543,549
532137,6.0,71,77
1119531,6.0,12,18
231083,6.0,25,31
860059,6.0,225,231
1322563,6.0,97,103
1116274,6.0,24,30
718844,6.0,23,29
254184,6.0,39,45
718453,6.0,2,8
217160,6.0,5,11
859932,6.0,57,63
590721,6.0,10,16
714547,6.0,8,14
223457,6.0,8,14
861432,6.0,89,95
211859,6.0,522,528
1121128,6.0,236,242
539328,6.0,417,423
709556,6.0,67,73
1325972,6.0,18,24
208355,6.0,268,274
862229,6.0,46,52
1306491,6.0,405,411
862671,6.0,78,84
1121700,6.0,166,172
863740,6.0,284,290
1304840,6.0,225,231
1121982,6.0,7,13
204322,6.0,85,91
722654,6.0,13,19
1304456,6.0,223,229
849724,6.0,332,338
182992,6.0,189,195
1127331,6.0,130,136
163912,6.0,22,28
843541,6.0,23,29
1377752,6.0,511,517
1377565,6.0,3,9
1266257,6.0,158,164
345249,6.0,138,144
1269390,6.0,37,43
742851,6.0,346,352
