recID,Citation_Difference,Legacy_Count,Labs_Count
377739,-9.0,40,31
228069,-9.0,57,48
226949,-9.0,2955,2946
875254,-9.0,1622,1613
405127,-9.0,189,180
531645,-9.0,34,25
8352,-9.0,1302,1293
588449,-9.0,36,27
1358089,-9.0,50,41
95587,-9.0,896,887
658716,-9.0,10,1
1088378,-9.0,425,416
1357958,-9.0,26,17
579185,-9.0,12,3
428144,-9.0,10,1
422440,-9.0,212,203
1247197,-9.0,479,470
24219,-9.0,363,354
873677,-9.0,166,157
731041,-9.0,165,156
489597,-9.0,194,185
1189846,-9.0,19,10
220937,-9.0,82,73
421277,-9.0,49,40
1093012,-9.0,12,3
590144,-9.0,2143,2134
420294,-9.0,32,23
1085087,-9.0,53,44
100386,-9.0,77,68
333970,-9.0,2140,2131
569629,-9.0,10,1
1090683,-9.0,47,38
1237809,-9.0,46,37
627366,-9.0,14,5
826015,-9.0,40,31
45404,-9.0,292,283
73259,-9.0,230,221
406997,-9.0,4065,4056
747123,-9.0,18,9
1647476,-9.0,30,21
122143,-9.0,28,19
306190,-9.0,10,1
601342,-9.0,34,25
1224741,-9.0,5864,5855
1237647,-9.0,23,14
345317,-9.0,69,60
1432967,-9.0,22,13
128010,-9.0,2343,2334
191740,-9.0,1713,1704
1500564,-9.0,11,2
1226244,-9.0,73,64
1226324,-9.0,43,34
113708,-9.0,334,325
423891,-9.0,36,27
167760,-9.0,50,41
499969,-9.0,4220,4211
626465,-9.0,12,3
682441,-9.0,10,1
165365,-9.0,1116,1107
1308794,-9.0,65,56
180264,-9.0,10,1
877999,-9.0,20,11
866024,-9.0,14,5
751798,-9.0,12,3
925916,-9.0,937,928
1434131,-9.0,11,2
1337443,-9.0,31,22
117815,-9.0,2555,2546
913231,-9.0,16,7
40077,-9.0,1981,1972
613135,-9.0,8348,8339
893987,-9.0,27,18
44629,-9.0,36,27
1117604,-9.0,17,8
913243,-9.0,24,15
741791,-9.0,60,51
1625826,-9.0,183,174
91796,-9.0,1374,1365
344256,-9.0,18,9
1435251,-9.0,12,3
155747,-9.0,1328,1319
676869,-9.0,134,125
511650,-9.0,161,152
165065,-9.0,243,234
170477,-9.0,24,15
467202,-9.0,7551,7542
1433470,-9.0,17,8
290342,-9.0,10,1
674498,-9.0,13,4
14236,-9.0,533,524
1386454,-9.0,67,58
21787,-9.0,1537,1528
1647070,-9.0,35,26
711548,-9.0,14,5
583982,-8.0,858,850
1593707,-8.0,83,75
1431757,-8.0,18,10
26123,-8.0,27,19
1466481,-8.0,9,1
1431912,-8.0,10,2
725543,-8.0,20,12
811887,-8.0,46,38
845369,-8.0,18,10
1389945,-8.0,9,1
3567,-8.0,1322,1314
852193,-8.0,44,36
376940,-8.0,2432,2424
711544,-8.0,12,4
1401002,-8.0,23,15
1431540,-8.0,21,13
451345,-8.0,31,23
147665,-8.0,9,1
143896,-8.0,427,419
155967,-8.0,112,104
838802,-8.0,38,30
709946,-8.0,11,3
514568,-8.0,11,3
809353,-8.0,9,1
925896,-8.0,42,34
922193,-8.0,65,57
863054,-8.0,41,33
1433719,-8.0,18,10
256542,-8.0,10,2
257305,-8.0,22,14
403277,-8.0,69,61
711557,-8.0,9,1
39869,-8.0,330,322
9141,-8.0,1017,1009
710156,-8.0,1001,993
608627,-8.0,12,4
505534,-8.0,17,9
944170,-8.0,105,97
1497514,-8.0,69,61
4510,-8.0,5719,5711
164211,-8.0,1053,1045
1469395,-8.0,1015,1007
842782,-8.0,41,33
889128,-8.0,28,20
1431441,-8.0,11,3
841914,-8.0,36,28
526767,-8.0,1782,1774
1394546,-8.0,27,19
815500,-8.0,306,298
481678,-8.0,10,2
74886,-8.0,3919,3911
380719,-8.0,13,5
650623,-8.0,11,3
380718,-8.0,27,19
27023,-8.0,99,91
1636155,-8.0,70,62
721292,-8.0,25,17
721287,-8.0,9,1
650550,-8.0,36,28
457892,-8.0,10,2
875618,-8.0,9,1
300156,-8.0,20,12
457577,-8.0,900,892
42653,-8.0,278,270
1263015,-8.0,44,36
1115221,-8.0,1509,1501
339328,-8.0,11,3
428978,-8.0,9,1
574218,-8.0,47,39
544024,-8.0,328,320
1455652,-8.0,72,64
18031,-8.0,433,425
121497,-8.0,323,315
396479,-8.0,22,14
355352,-8.0,207,199
855505,-8.0,76,68
90679,-8.0,2172,2164
1193779,-8.0,33,25
1193237,-8.0,61,53
1234359,-8.0,29,21
792295,-8.0,6225,6217
55000,-8.0,3599,3591
1188741,-8.0,34,26
100634,-8.0,1439,1431
206148,-8.0,9,1
206247,-8.0,19,11
796888,-8.0,6169,6161
206490,-8.0,62,54
431209,-8.0,10,2
780697,-8.0,4614,4606
216470,-8.0,1484,1476
15583,-8.0,2585,2577
780715,-8.0,1623,1615
780315,-8.0,298,290
1204225,-8.0,61,53
854909,-8.0,12,4
1208271,-8.0,1218,1210
1286447,-8.0,48,40
5736,-8.0,17,9
187936,-8.0,219,211
